IDTournament|Year|Duration|Timestamp|Draw|Indoor|Surface|TournamentPrize|IDPlayer|IDOpponent|Win|RoundNumber|TournamentStart|TournamentEnd|Scores|WinnerScores|LoserScores|TieBreakScores|Retirement|Aces|BreakPointsConverted|BreakPointsConvertedTotal|BreakPointsSaved|BreakPointsSavedTotal|DoubleFaults|FirstServe|FirstServePointsWon|FirstServePointsWonTotal|FirstServeReturnPointsWon|FirstServeReturnPointsWonTotal|FirstServeTotal|ReturnGamesPlayed|SecondServePointsWon|SecondServePointsWonTotal|SecondServeReturnPointsWon|SecondServeReturnPointsWonTotal|ServiceGamesPlayed|TotalPointsWon|TotalPointsWonTotal|TotalReturnPointsWon|TotalReturnPointsWonTotal|TotalServicePointsWon|TotalServicePointsWonTotal|p|r|t|y
18|2013|85|13635612003|128|0|Hard|$4330625|190|8|1|3|18.03.2013|31.03.2013|['6', '7']|['6', '7']|['2', '5']|['-1', '-1']|0|1|4|10|0|1|3|31|24|31|12|30|58|10|13|27|19|38|10|68|126|31|68|37|58|N552|3|0403|2013
18|2013|85|13635612003|128|0|Hard|$4330625|8|190|0|3|18.03.2013|31.03.2013|['2', '5']|['6', '7']|['2', '5']|['-1', '-1']|0|5|1|1|6|10|1|30|18|30|7|31|68|10|19|38|14|27|10|58|126|21|58|37|68|N552|3|0403|2013
18|2013|111|13635612003|128|0|Hard|$4330625|88|257|1|3|18.03.2013|31.03.2013|['6', '2', '7']|['6', '2', '7']|['4', '6', '5']|['-1', '-1', '-1']|0|6|3|3|4|7|4|62|48|62|4|39|87|15|10|25|27|46|15|89|172|31|85|58|87|R772|3|0403|2013
18|2013|111|13635612003|128|0|Hard|$4330625|257|88|0|3|18.03.2013|31.03.2013|['4', '6', '5']|['6', '2', '7']|['4', '6', '5']|['-1', '-1', '-1']|0|10|3|7|0|3|3|39|35|39|14|62|85|15|19|46|15|25|15|83|172|29|87|54|85|R772|3|0403|2013
18|2013|150|13635612003|128|0|Hard|$4330625|20|152|1|3|18.03.2013|31.03.2013|['6', '6', '6']|['6', '6', '6']|['7', '3', '4']|['3', '-1', '-1']|0|2|6|11|6|10|4|81|46|81|21|58|125|15|22|44|18|32|16|107|215|39|90|68|125|M762|3|0403|2013
18|2013|150|13635612003|128|0|Hard|$4330625|152|20|0|3|18.03.2013|31.03.2013|['7', '3', '4']|['6', '6', '6']|['7', '3', '4']|['3', '-1', '-1']|0|1|4|10|5|11|3|58|37|58|35|81|90|16|14|32|22|44|15|108|215|57|125|51|90|M762|3|0403|2013
18|2013|87|13635612003|128|0|Hard|$4330625|22|196|1|3|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['3', '4']|['-1', '-1']|0|2|4|12|4|6|2|33|23|33|15|35|57|9|14|24|13|23|10|65|115|28|58|37|57|G628|3|0403|2013
18|2013|87|13635612003|128|0|Hard|$4330625|196|22|0|3|18.03.2013|31.03.2013|['3', '4']|['6', '6']|['3', '4']|['-1', '-1']|0|4|2|6|8|12|3|35|20|35|10|33|58|10|10|23|10|24|9|50|115|20|57|30|58|G628|3|0403|2013
18|2013|73|13635612003|128|0|Hard|$4330625|107|3|1|3|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['3', '4']|['-1', '-1']|0|7|3|4|2|3|5|27|22|27|11|32|65|9|20|38|10|19|10|63|116|21|51|42|65|A479|3|0403|2013
18|2013|73|13635612003|128|0|Hard|$4330625|3|107|0|3|18.03.2013|31.03.2013|['3', '4']|['6', '6']|['3', '4']|['-1', '-1']|0|4|1|3|1|4|5|32|21|32|5|27|51|10|9|19|18|38|9|53|116|23|65|30|51|A479|3|0403|2013
18|2013|142|13635612003|128|0|Hard|$4330625|263|18|1|3|18.03.2013|31.03.2013|['2', '7', '6']|['2', '7', '6']|['6', '6', '4']|['-1', '6', '-1']|0|12|2|2|5|8|2|67|52|67|10|51|110|15|18|43|19|36|15|99|197|29|87|70|110|BA47|3|0403|2013
18|2013|142|13635612003|128|0|Hard|$4330625|18|263|0|3|18.03.2013|31.03.2013|['6', '6', '4']|['2', '7', '6']|['6', '6', '4']|['-1', '6', '-1']|0|7|3|8|0|2|4|51|41|51|15|67|87|15|17|36|25|43|15|98|197|40|110|58|87|BA47|3|0403|2013
18|2013|66|13635612003|128|0|Hard|$4330625|99|90|1|3|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['3', '3']|['-1', '-1']|0|5|3|7|2|2|1|30|23|30|8|31|51|9|15|21|18|26|9|64|108|26|57|38|51|T786|3|0403|2013
18|2013|66|13635612003|128|0|Hard|$4330625|90|99|0|3|18.03.2013|31.03.2013|['3', '3']|['6', '6']|['3', '3']|['-1', '-1']|0|1|0|2|4|7|3|31|23|31|7|30|57|9|8|26|6|21|9|44|108|13|51|31|57|T786|3|0403|2013
18|2013|78|13635612003|128|0|Hard|$4330625|161|33|1|3|18.03.2013|31.03.2013|['6', '7']|['6', '7']|['3', '6']|['-1', '3']|0|2|2|6|2|3|1|41|34|41|10|42|61|10|13|20|15|23|11|72|126|25|65|47|61|C977|3|0403|2013
18|2013|78|13635612003|128|0|Hard|$4330625|33|161|0|3|18.03.2013|31.03.2013|['3', '6']|['6', '7']|['3', '6']|['-1', '3']|0|20|1|3|4|6|1|42|32|42|7|41|65|11|8|23|7|20|10|54|126|14|61|40|65|C977|3|0403|2013
18|2013|124|13635612003|128|0|Hard|$4330625|12|163|1|3|18.03.2013|31.03.2013|['7', '4', '6']|['7', '4', '6']|['5', '6', '2']|['-1', '-1', '-1']|0|10|4|10|4|6|4|55|41|55|15|51|92|15|20|37|19|44|15|95|187|34|95|61|92|SA93|3|0403|2013
18|2013|124|13635612003|128|0|Hard|$4330625|163|12|0|3|18.03.2013|31.03.2013|['5', '6', '2']|['7', '4', '6']|['5', '6', '2']|['-1', '-1', '-1']|0|12|2|6|6|10|1|51|36|51|14|55|95|15|25|44|17|37|15|92|187|31|92|61|95|SA93|3|0403|2013
18|2013|115|13635612003|128|0|Hard|$4330625|19|240|1|3|18.03.2013|31.03.2013|['7', '6']|['7', '6']|['6', '3']|['3', '-1']|0|9|3|9|4|6|4|50|38|50|15|44|87|10|16|37|16|31|11|85|162|31|75|54|87|MC10|3|0403|2013
18|2013|115|13635612003|128|0|Hard|$4330625|240|19|0|3|18.03.2013|31.03.2013|['6', '3']|['7', '6']|['6', '3']|['3', '-1']|0|3|2|6|6|9|4|44|29|44|12|50|75|11|15|31|21|37|10|77|162|33|87|44|75|MC10|3|0403|2013
18|2013|80|13635612004|128|0|Hard|$4330625|151|245|1|4|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['2', '4']|['-1', '-1']|0|0|4|9|0|1|0|25|19|25|21|44|43|9|13|18|11|24|9|64|111|32|68|32|43|H355|4|0403|2013
18|2013|80|13635612004|128|0|Hard|$4330625|245|151|0|4|18.03.2013|31.03.2013|['2', '4']|['6', '6']|['2', '4']|['-1', '-1']|0|2|1|1|5|9|1|44|23|44|6|25|68|9|13|24|5|18|9|47|111|11|43|36|68|H355|4|0403|2013
18|2013|150|13635612004|128|0|Hard|$4330625|246|182|1|4|18.03.2013|31.03.2013|['5', '6', '6']|['5', '6', '6']|['7', '2', '2']|['-1', '-1', '-1']|0|3|6|12|11|14|2|67|44|67|16|49|111|14|20|44|29|46|14|109|206|45|95|64|111|SD32|4|0403|2013
18|2013|150|13635612004|128|0|Hard|$4330625|182|246|0|4|18.03.2013|31.03.2013|['7', '2', '2']|['5', '6', '6']|['7', '2', '2']|['-1', '-1', '-1']|0|0|3|14|6|12|5|49|33|49|23|67|95|14|17|46|24|44|14|97|206|47|111|50|95|SD32|4|0403|2013
18|2013|82|13635612004|128|0|Hard|$4330625|170|190|1|4|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['4', '2']|['-1', '-1']|0|1|4|9|0|1|3|32|27|32|17|39|54|9|10|22|12|23|9|66|116|29|62|37|54|F401|4|0403|2013
18|2013|82|13635612004|128|0|Hard|$4330625|190|170|0|4|18.03.2013|31.03.2013|['4', '2']|['6', '6']|['4', '2']|['-1', '-1']|0|1|1|1|5|9|3|39|22|39|5|32|62|9|11|23|12|22|9|50|116|17|54|33|62|F401|4|0403|2013
18|2013|107|13635612004|128|0|Hard|$4330625|20|88|1|4|18.03.2013|31.03.2013|['2', '6', '6']|['2', '6', '6']|['6', '3', '3']|['-1', '-1', '-1']|0|9|3|8|1|3|3|52|39|52|17|53|75|13|13|23|13|29|13|82|157|30|82|52|75|M762|4|0403|2013
18|2013|107|13635612004|128|0|Hard|$4330625|88|20|0|4|18.03.2013|31.03.2013|['6', '3', '3']|['2', '6', '6']|['6', '3', '3']|['-1', '-1', '-1']|0|3|2|3|5|8|4|53|36|53|13|52|82|13|16|29|10|23|13|75|157|23|75|52|82|M762|4|0403|2013
18|2013|160|13635612004|128|0|Hard|$4330625|22|107|1|4|18.03.2013|31.03.2013|['6', '7', '7']|['6', '7', '7']|['7', '5', '6']|['3', '-1', '3']|0|17|4|13|3|6|3|56|45|56|14|72|101|18|25|45|44|70|18|128|243|58|142|70|101|G628|4|0403|2013
18|2013|160|13635612004|128|0|Hard|$4330625|107|22|0|4|18.03.2013|31.03.2013|['7', '5', '6']|['6', '7', '7']|['7', '5', '6']|['3', '-1', '3']|0|19|3|6|9|13|9|72|58|72|11|56|142|18|26|70|20|45|18|115|243|31|101|84|142|G628|4|0403|2013
18|2013|51|13635612004|128|0|Hard|$4330625|263|97|1|4|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['1', '1']|['-1', '-1']|0|4|5|8|0|0|0|32|23|32|7|18|39|7|5|7|18|28|7|53|85|25|46|28|39|BA47|4|0403|2013
18|2013|51|13635612004|128|0|Hard|$4330625|97|263|0|4|18.03.2013|31.03.2013|['1', '1']|['6', '6']|['1', '1']|['-1', '-1']|0|5|0|0|3|8|3|18|11|18|9|32|46|7|10|28|2|7|7|32|85|11|39|21|46|BA47|4|0403|2013
18|2013|109|13635612004|128|0|Hard|$4330625|161|99|1|4|18.03.2013|31.03.2013|['7', '7']|['7', '7']|['5', '6']|['-1', '4']|0|2|2|7|3|4|1|40|31|40|17|51|65|12|18|25|21|43|12|87|159|38|94|49|65|C977|4|0403|2013
18|2013|109|13635612004|128|0|Hard|$4330625|99|161|0|4|18.03.2013|31.03.2013|['5', '6']|['7', '7']|['5', '6']|['-1', '4']|0|4|1|4|5|7|3|51|34|51|9|40|94|12|22|43|7|25|12|72|159|16|65|56|94|C977|4|0403|2013
18|2013|86|13635612004|128|0|Hard|$4330625|19|12|1|4|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['2', '4']|['-1', '-1']|0|3|3|10|1|1|2|31|28|31|11|34|49|9|9|18|18|32|9|66|115|29|66|37|49|MC10|4|0403|2013
18|2013|86|13635612004|128|0|Hard|$4330625|12|19|0|4|18.03.2013|31.03.2013|['2', '4']|['6', '6']|['2', '4']|['-1', '-1']|0|3|0|1|7|10|1|34|23|34|3|31|66|9|14|32|9|18|9|49|115|12|49|37|66|MC10|4|0403|2013
18|2013|64|13635612005|128|0|Hard|$4330625|151|246|1|5|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['3', '1']|['-1', '-1']|0|2|4|8|0|0|0|28|23|28|9|23|41|8|9|13|15|27|8|56|91|24|50|32|41|H355|5|0403|2013
18|2013|64|13635612005|128|0|Hard|$4330625|246|151|0|5|18.03.2013|31.03.2013|['3', '1']|['6', '6']|['3', '1']|['-1', '-1']|0|0|0|0|4|8|2|23|14|23|5|28|50|8|12|27|4|13|8|35|91|9|41|26|50|H355|5|0403|2013
18|2013|115|13635612005|128|0|Hard|$4330625|170|20|1|5|18.03.2013|31.03.2013|['4', '6', '6']|['4', '6', '6']|['6', '3', '0']|['-1', '-1', '-1']|0|0|7|19|2|6|0|51|32|51|17|47|83|12|15|32|29|42|13|93|172|46|89|47|83|F401|5|0403|2013
18|2013|115|13635612005|128|0|Hard|$4330625|20|170|0|5|18.03.2013|31.03.2013|['6', '3', '0']|['4', '6', '6']|['6', '3', '0']|['-1', '-1', '-1']|0|0|4|6|12|19|11|47|30|47|19|51|89|13|13|42|17|32|12|79|172|36|83|43|89|F401|5|0403|2013
18|2013|75|13635612005|128|0|Hard|$4330625|22|263|1|5|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['3', '3']|['-1', '-1']|0|2|3|4|2|2|1|34|29|34|5|25|60|9|13|26|14|23|9|61|108|19|48|42|60|G628|5|0403|2013
18|2013|75|13635612005|128|0|Hard|$4330625|263|22|0|5|18.03.2013|31.03.2013|['3', '3']|['6', '6']|['3', '3']|['-1', '-1']|0|5|0|2|1|4|2|25|20|25|5|34|48|9|9|23|13|26|9|47|108|18|60|29|48|G628|5|0403|2013
18|2013|103|13635612005|128|0|Hard|$4330625|19|161|1|5|18.03.2013|31.03.2013|['6', '6']|['6', '6']|['4', '3']|['-1', '-1']|0|6|6|18|5|8|3|36|24|36|19|36|67|10|15|31|17|30|9|75|133|36|66|39|67|MC10|5|0403|2013
18|2013|103|13635612005|128|0|Hard|$4330625|161|19|0|5|18.03.2013|31.03.2013|['4', '3']|['6', '6']|['4', '3']|['-1', '-1']|0|4|3|8|12|18|3|36|17|36|12|36|66|9|13|30|16|31|10|58|133|28|67|30|66|MC10|5|0403|2013
18|2013|122|13635612006|128|0|Hard|$4330625|170|151|1|6|18.03.2013|31.03.2013|['4', '6', '6']|['4', '6', '6']|['6', '2', '3']|['-1', '-1', '-1']|0|7|6|10|5|9|5|38|25|38|14|37|83|13|25|45|25|47|14|89|167|39|84|50|83|F401|6|0403|2013
18|2013|122|13635612006|128|0|Hard|$4330625|151|170|0|6|18.03.2013|31.03.2013|['6', '2', '3']|['4', '6', '6']|['6', '2', '3']|['-1', '-1', '-1']|0|1|4|9|4|10|6|37|23|37|13|38|84|14|22|47|20|45|13|78|167|33|83|45|84|F401|6|0403|2013
18|2013|119|13635612006|128|0|Hard|$4330625|19|22|1|6|18.03.2013|31.03.2013|['6', '6', '6']|['6', '6', '6']|['7', '1', '2']|['3', '-1', '-1']|0|6|7|8|0|3|5|49|37|49|19|46|83|13|18|34|18|29|14|92|158|37|75|55|83|MC10|6|0403|2013
18|2013|119|13635612006|128|0|Hard|$4330625|22|19|0|6|18.03.2013|31.03.2013|['7', '1', '2']|['6', '6', '6']|['7', '1', '2']|['3', '-1', '-1']|0|2|3|3|1|8|5|46|27|46|12|49|75|14|11|29|16|34|13|66|158|28|83|38|75|MC10|6|0403|2013
18|2013|165|13635612007|128|0|Hard|$4330625|19|170|1|7|18.03.2013|31.03.2013|['2', '6', '7']|['2', '6', '7']|['6', '4', '6']|['-1', '-1', '1']|0|2|7|15|6|14|7|60|37|60|21|55|110|15|19|50|29|43|15|106|208|50|98|56|110|MC10|7|0403|2013
18|2013|165|13635612007|128|0|Hard|$4330625|170|19|0|7|18.03.2013|31.03.2013|['6', '4', '6']|['2', '6', '7']|['6', '4', '6']|['-1', '-1', '1']|0|4|8|14|8|15|4|55|34|55|23|60|98|15|14|43|31|50|15|102|208|54|110|48|98|MC10|7|0403|2013
19|2013|87|13653720003|32|0|Clay|€410200|155|9|1|3|08.04.2013|14.04.2013|['6', '6']|['6', '6']|['2', '4']|['-1', '-1']|0|3|4|5|3|4|0|31|23|31|11|27|51|9|14|20|13|29|9|61|107|24|56|37|51|K834|3|0360|2013
19|2013|87|13653720003|32|0|Clay|€410200|9|155|0|3|08.04.2013|14.04.2013|['2', '4']|['6', '6']|['2', '4']|['-1', '-1']|0|2|1|4|1|5|1|27|16|27|8|31|56|9|16|29|6|20|9|46|107|14|51|32|56|K834|3|0360|2013
19|2013|109|13653720003|32|0|Clay|€410200|160|139|1|3|08.04.2013|14.04.2013|['3', '6', '6']|['3', '6', '6']|['6', '4', '4']|['-1', '-1', '-1']|0|1|4|10|2|6|3|46|31|46|19|57|83|14|21|37|14|31|15|85|171|33|88|52|83|R613|3|0360|2013
19|2013|109|13653720003|32|0|Clay|€410200|139|160|0|3|08.04.2013|14.04.2013|['6', '4', '4']|['3', '6', '6']|['6', '4', '4']|['-1', '-1', '-1']|0|6|4|6|6|10|6|57|38|57|15|46|88|15|17|31|16|37|14|86|171|31|83|55|88|R613|3|0360|2013
19|2013|148|13653720003|32|0|Clay|€410200|72|126|1|3|08.04.2013|14.04.2013|['7', '3', '6']|['7', '3', '6']|['6', '6', '3']|['5', '-1', '-1']|0|0|5|10|8|13|8|67|48|67|10|47|123|15|21|56|28|46|15|107|216|38|93|69|123|G476|3|0360|2013
19|2013|148|13653720003|32|0|Clay|€410200|126|72|0|3|08.04.2013|14.04.2013|['6', '6', '3']|['7', '3', '6']|['6', '6', '3']|['5', '-1', '-1']|0|5|5|13|5|10|8|47|37|47|19|67|93|15|18|46|35|56|15|109|216|54|123|55|93|G476|3|0360|2013
19|2013|58|13653720003|32|0|Clay|€410200|206|217|1|3|08.04.2013|14.04.2013|['6', '6']|['6', '6']|['1', '4']|['-1', '-1']|0|8|3|9|0|0|0|27|22|27|13|30|45|8|14|18|10|20|9|59|95|23|50|36|45|BH09|3|0360|2013
19|2013|58|13653720003|32|0|Clay|€410200|217|206|0|3|08.04.2013|14.04.2013|['1', '4']|['6', '6']|['1', '4']|['-1', '-1']|0|2|0|0|6|9|1|30|17|30|5|27|50|9|10|20|4|18|8|36|95|9|45|27|50|BH09|3|0360|2013
19|2013|100|13653720003|32|0|Clay|€410200|11|262|1|3|08.04.2013|14.04.2013|['7', '6']|['7', '6']|['6', '4']|['2', '-1']|0|3|3|7|7|9|1|43|32|43|11|30|76|11|18|33|18|40|11|79|146|29|70|50|76|R419|3|0360|2013
19|2013|100|13653720003|32|0|Clay|€410200|262|11|0|3|08.04.2013|14.04.2013|['6', '4']|['7', '6']|['6', '4']|['2', '-1']|0|1|2|9|4|7|7|30|19|30|11|43|70|11|22|40|15|33|11|67|146|26|76|41|70|R419|3|0360|2013
19|2013|75|13653720003|32|0|Clay|€410200|152|20|1|3|08.04.2013|14.04.2013|['6', '6']|['6', '6']|['3', '3']|['-1', '-1']|0|0|4|5|5|6|4|44|28|44|5|20|71|9|15|27|19|28|9|67|119|24|48|43|71|K839|3|0360|2013
19|2013|75|13653720003|32|0|Clay|€410200|20|152|0|3|08.04.2013|14.04.2013|['3', '3']|['6', '6']|['3', '3']|['-1', '-1']|0|3|1|6|1|5|3|20|15|20|16|44|48|9|9|28|12|27|9|52|119|28|71|24|48|K839|3|0360|2013
19|2013|139|13653720003|32|0|Clay|€410200|13|226|1|3|08.04.2013|14.04.2013|['6', '2', '7']|['6', '2', '7']|['3', '6', '5']|['-1', '-1', '-1']|0|5|4|6|2|5|5|57|39|57|22|63|95|15|19|38|13|24|14|93|182|35|87|58|95|H756|3|0360|2013
19|2013|139|13653720003|32|0|Clay|€410200|226|13|0|3|08.04.2013|14.04.2013|['3', '6', '5']|['6', '2', '7']|['3', '6', '5']|['-1', '-1', '-1']|0|1|3|5|2|6|4|63|41|63|18|57|87|14|11|24|19|38|15|89|182|37|95|52|87|H756|3|0360|2013
19|2013|75|13653720003|32|0|Clay|€410200|98|51|1|3|08.04.2013|14.04.2013|['6', '6']|['6', '6']|['3', '4']|['-1', '-1']|0|14|2|4|4|4|6|45|36|45|4|25|70|9|11|25|15|27|10|66|122|19|52|47|70|D750|3|0360|2013
19|2013|75|13653720003|32|0|Clay|€410200|51|98|0|3|08.04.2013|14.04.2013|['3', '4']|['6', '6']|['3', '4']|['-1', '-1']|0|0|0|4|2|4|4|25|21|25|9|45|52|10|12|27|14|25|9|56|122|23|70|33|52|D750|3|0360|2013
19|2013|85|13653720003|32|0|Clay|€410200|82|109|1|3|08.04.2013|14.04.2013|['6', '7']|['6', '7']|['3', '5']|['-1', '-1']|0|0|7|12|4|8|0|55|31|55|16|40|75|11|9|20|22|30|10|78|145|38|70|40|75|V254|3|0360|2013
19|2013|85|13653720003|32|0|Clay|€410200|109|82|0|3|08.04.2013|14.04.2013|['3', '5']|['6', '7']|['3', '5']|['-1', '-1']|0|1|4|8|5|12|6|40|24|40|24|55|70|10|8|30|11|20|11|67|145|35|75|32|70|V254|3|0360|2013
19|2013|162|13653720003|32|0|Clay|€410200|94|233|1|3|08.04.2013|14.04.2013|['6', '7', '7']|['6', '7', '7']|['7', '5', '6']|['3', '-1', '2']|0|6|5|13|2|6|6|56|43|56|15|62|113|18|32|57|31|53|18|121|228|46|115|75|113|Z189|3|0360|2013
19|2013|162|13653720003|32|0|Clay|€410200|233|94|0|3|08.04.2013|14.04.2013|['7', '5', '6']|['6', '7', '7']|['7', '5', '6']|['3', '-1', '2']|0|10|4|6|8|13|3|62|47|62|13|56|115|18|22|53|25|57|18|107|228|38|113|69|115|Z189|3|0360|2013
19|2013|117|13653720003|32|0|Clay|€410200|189|87|1|3|08.04.2013|14.04.2013|['6', '6', '6']|['6', '6', '6']|['3', '7', '1']|['-1', '8', '-1']|0|4|6|15|2|5|4|54|39|54|21|59|96|13|26|42|22|40|15|108|195|43|99|65|96|L949|3|0360|2013
19|2013|117|13653720003|32|0|Clay|€410200|87|189|0|3|08.04.2013|14.04.2013|['3', '7', '1']|['6', '6', '6']|['3', '7', '1']|['-1', '8', '-1']|0|1|3|5|9|15|6|59|38|59|15|54|99|15|18|40|16|42|13|87|195|31|96|56|99|L949|3|0360|2013
19|2013|124|13653720003|32|0|Clay|€410200|154|83|1|3|08.04.2013|14.04.2013|['6', '2', '6']|['6', '2', '6']|['4', '6', '3']|['-1', '-1', '-1']|0|4|5|11|6|11|2|49|31|49|15|43|94|13|21|45|23|36|14|90|173|38|79|52|94|CD85|3|0360|2013
19|2013|124|13653720003|32|0|Clay|€410200|83|154|0|3|08.04.2013|14.04.2013|['4', '6', '3']|['6', '2', '6']|['4', '6', '3']|['-1', '-1', '-1']|0|0|5|11|6|11|6|43|28|43|18|49|79|14|13|36|24|45|13|83|173|42|94|41|79|CD85|3|0360|2013
19|2013|94|13653720004|32|0|Clay|€410200|186|155|1|4|08.04.2013|14.04.2013|['4', '6', '6']|['4', '6', '6']|['6', '2', '1']|['-1', '-1', '-1']|0|7|5|10|0|2|4|51|35|51|19|48|76|12|13|25|13|25|13|80|149|32|73|48|76|W367|4|0360|2013
19|2013|94|13653720004|32|0|Clay|€410200|155|186|0|4|08.04.2013|14.04.2013|['6', '2', '1']|['4', '6', '6']|['6', '2', '1']|['-1', '-1', '-1']|0|0|2|2|5|10|3|48|29|48|16|51|73|13|12|25|12|25|12|69|149|28|76|41|73|W367|4|0360|2013
19|2013|171|13653720004|32|0|Clay|€410200|72|160|1|4|08.04.2013|14.04.2013|['6', '7', '6']|['6', '7', '6']|['7', '6', '2']|['4', '3', '-1']|0|2|4|8|5|7|2|79|52|79|26|79|112|16|19|33|26|45|16|123|236|52|124|71|112|G476|4|0360|2013
19|2013|171|13653720004|32|0|Clay|€410200|160|72|0|4|08.04.2013|14.04.2013|['7', '6', '2']|['6', '7', '6']|['7', '6', '2']|['4', '3', '-1']|0|4|2|7|4|8|7|79|53|79|27|79|124|16|19|45|14|33|16|113|236|41|112|72|124|G476|4|0360|2013
19|2013|123|13653720004|32|0|Clay|€410200|210|206|1|4|08.04.2013|14.04.2013|['4', '6', '6']|['4', '6', '6']|['6', '4', '3']|['-1', '-1', '-1']|0|11|6|15|5|9|4|35|25|35|14|48|91|15|28|56|31|55|14|98|194|45|103|53|91|PD31|4|0360|2013
19|2013|123|13653720004|32|0|Clay|€410200|206|210|0|4|08.04.2013|14.04.2013|['6', '4', '3']|['4', '6', '6']|['6', '4', '3']|['-1', '-1', '-1']|0|4|4|9|9|15|8|48|34|48|10|35|103|14|24|55|28|56|15|96|194|38|91|58|103|PD31|4|0360|2013
19|2013|102|13653720004|32|0|Clay|€410200|11|152|1|4|08.04.2013|14.04.2013|['6', '7']|['6', '7']|['4', '5']|['-1', '-1']|0|2|4|13|6|8|1|38|27|38|21|48|63|11|14|25|20|38|11|82|149|41|86|41|63|R419|4|0360|2013
19|2013|102|13653720004|32|0|Clay|€410200|152|11|0|4|08.04.2013|14.04.2013|['4', '5']|['6', '7']|['4', '5']|['-1', '-1']|0|0|2|8|9|13|3|48|27|48|11|38|86|11|18|38|11|25|11|67|149|22|63|45|86|R419|4|0360|2013
19|2013|146|13653720004|32|0|Clay|€410200|13|98|1|4|08.04.2013|14.04.2013|['6', '6', '6']|['6', '6', '6']|['2', '7', '3']|['-1', '2', '-1']|0|5|4|6|9|10|3|73|51|73|15|57|113|14|23|40|22|38|15|111|208|37|95|74|113|H756|4|0360|2013
19|2013|146|13653720004|32|0|Clay|€410200|98|13|0|4|08.04.2013|14.04.2013|['2', '7', '3']|['6', '6', '6']|['2', '7', '3']|['-1', '2', '-1']|0|4|1|10|2|6|8|57|42|57|22|73|95|15|16|38|17|40|14|97|208|39|113|58|95|H756|4|0360|2013
19|2013|109|13653720004|32|0|Clay|€410200|258|82|1|4|08.04.2013|14.04.2013|['6', '7']|['6', '7']|['4', '6']|['-1', '5']|0|9|4|12|8|11|5|38|24|38|22|52|89|11|30|51|12|25|11|88|166|34|77|54|89|K966|4|0360|2013
19|2013|109|13653720004|32|0|Clay|€410200|82|258|0|4|08.04.2013|14.04.2013|['4', '6']|['6', '7']|['4', '6']|['-1', '5']|0|2|3|11|8|12|1|52|30|52|14|38|77|11|13|25|21|51|11|78|166|35|89|43|77|K966|4|0360|2013
19|2013|100|13653720004|32|0|Clay|€410200|94|189|1|4|08.04.2013|14.04.2013|['7', '6']|['7', '6']|['6', '1']|['5', '-1']|0|9|3|8|7|8|2|43|34|43|13|31|75|9|17|32|17|39|10|81|145|30|70|51|75|Z189|4|0360|2013
19|2013|100|13653720004|32|0|Clay|€410200|189|94|0|4|08.04.2013|14.04.2013|['6', '1']|['7', '6']|['6', '1']|['5', '-1']|0|5|1|8|5|8|4|31|18|31|9|43|70|10|22|39|15|32|9|64|145|24|75|40|70|Z189|4|0360|2013
19|2013|62|13653720004|32|0|Clay|€410200|144|154|1|4|08.04.2013|14.04.2013|['6', '6']|['6', '6']|['3', '3']|['-1', '-1']|0|8|4|6|1|2|0|33|28|33|10|29|46|9|7|13|15|24|9|60|99|25|53|35|46|A678|4|0360|2013
19|2013|62|13653720004|32|0|Clay|€410200|154|144|0|4|08.04.2013|14.04.2013|['3', '3']|['6', '6']|['3', '3']|['-1', '-1']|0|2|1|2|2|6|3|29|19|29|5|33|53|9|9|24|6|13|9|39|99|11|46|28|53|A678|4|0360|2013
19|2013|59|13653720005|32|0|Clay|€410200|186|72|1|5|08.04.2013|14.04.2013|['6', '6']|['6', '6']|['1', '2']|['-1', '-1']|0|5|4|6|1|1|2|25|19|25|8|15|52|7|17|27|13|23|8|57|90|21|38|36|52|W367|5|0360|2013
19|2013|59|13653720005|32|0|Clay|€410200|72|186|0|5|08.04.2013|14.04.2013|['1', '2']|['6', '6']|['1', '2']|['-1', '-1']|0|0|0|1|2|6|2|15|7|15|6|25|38|8|10|23|10|27|7|33|90|16|52|17|38|W367|5|0360|2013
19|2013|111|13653720005|32|0|Clay|€410200|11|210|1|5|08.04.2013|14.04.2013|['7', '2', '6']|['7', '2', '6']|['6', '6', '0']|['4', '-1', '-1']|0|3|4|4|6|9|4|61|36|61|9|35|97|13|21|36|22|39|13|88|171|31|74|57|97|R419|5|0360|2013
19|2013|111|13653720005|32|0|Clay|€410200|210|11|0|5|08.04.2013|14.04.2013|['6', '6', '0']|['7', '2', '6']|['6', '6', '0']|['4', '-1', '-1']|0|5|3|9|0|4|3|35|26|35|25|61|74|13|17|39|15|36|13|83|171|40|97|43|74|R419|5|0360|2013
